3.97642,0.135153,1.79015,0.770307
3.91836,0.13335,1.72307,0.730213
3.95183,0.132512,1.74978,0.791112
3.96408,0.128498,1.71868,0.714147
3.96114,0.123649,1.72959,0.77041
