0.0441026,0.014159,0.00382524,0.00686881
0.0448124,0.014365,0.00378746,0.00683046
0.0442676,0.014538,0.00378753,0.0068238
0.0438165,0.014184,0.0041616,0.0068106
0.0442027,0.014282,0.00374599,0.00681849
