1.51109,0.162876,0.813826,0.852667
1.5222,0.162785,0.818634,0.840804
1.5094,0.162848,0.820027,0.841813
1.52341,0.162647,0.821273,0.848271
1.51058,0.163392,0.817347,0.842568
